Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2023-05-01,33,23,75.8,0.0
2023-05-02,33.6,22.2,73.4,0.0
2023-05-03,32,22,78.6,0.0
2023-05-04,31.2,22.2,85.5,38.2
2023-05-05,28,23.4,92.3,7.0
2023-05-06,28,23,92.0,34.3
2023-05-07,29.6,23.2,97.8,14.3
2023-05-08,27.2,22.4,93.5,2.4
2023-05-09,26.8,22.2,88.8,0.0
2023-05-10,25.6,20.8,90.9,0.4
2023-05-11,29.6,20,84.1,0.0
2023-05-12,30.4,20.4,87.3,0.0
2023-05-13,29.8,20,84.4,0.0
2023-05-14,31,18.4,82.0,0.0
2023-05-15,31.6,19,82.8,0.0
2023-05-16,32,19.8,78.6,0.0
2023-05-17,33,20.6,79.0,0.9
2023-05-18,33.2,22,77.3,1.0
2023-05-19,32.4,22.4,82.6,2.7
2023-05-20,33,22.6,79.4,10.8
2023-05-21,32,23.6,81.0,0.0
2023-05-22,32.6,24.2,77.5,0.0
2023-05-23,28.2,23.6,89.3,1.5
2023-05-24,28.4,22,91.2,2.0
2023-05-25,30.2,21.8,86.6,0.5
2023-05-26,32.2,23.4,79.8,0.0
2023-05-27,32.6,22.6,85.9,2.1
2023-05-28,32,23.6,83.4,23.7
2023-05-29,25,22,95.6,10.5
2023-05-30,28,21,94.6,0.0
2023-05-31,26,21,90.5,0.0
2023-06-01,27,21.2,93.2,0.0
