Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2024-03-01,34,23,85.0,3.8
2024-03-02,31.6,24,88.6,1.3
2024-03-03,34.8,23,80.1,3.6
2024-03-04,26.2,22,95.2,8.7
2024-03-05,29,20.4,89.4,3.5
2024-03-06,33.4,23,86.1,0.0
2024-03-07,35.4,22,77.6,0.0
2024-03-08,35,24.4,84.4,0.0
2024-03-09,35.4,24,78.9,0.0
2024-03-10,35.2,24.8,80.3,6.8
2024-03-11,33,24,91.7,33.2
2024-03-12,35.8,24,78.9,0.0
2024-03-13,34,25,83.6,0.5
2024-03-14,33.4,23.4,87.0,0.0
2024-03-15,35.2,23,76.4,0.0
2024-03-16,35.4,24,73.9,0.0
2024-03-17,26.8,25.2,92.7,6.9
2024-03-18,32.2,22,82.3,0.0
2024-03-19,34.6,23.2,79.4,0.0
2024-03-20,32.8,24,82.1,0.0
2024-03-21,35,24,78.0,0.0
2024-03-22,30.8,25,89.9,0.0
2024-03-23,29,22.6,86.8,0.0
2024-03-24,32.2,21,79.5,0.0
2024-03-25,33.6,22.4,76.0,29.0
2024-03-26,33.6,23.4,78.0,0.0
2024-03-27,34.4,22.2,77.8,0.0
2024-03-28,35.4,23,75.4,0.0
2024-03-29,33.6,23.4,79.4,0.0
2024-03-30,31.6,23.2,82.0,6.2
2024-03-31,31.6,24,85.7,10.8
2024-04-01,31.4,23,84.9,S/D
