Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2023-11-01,31,23.4,82.1,0.0
2023-11-02,35.8,22.8,71.1,0.0
2023-11-03,36.4,22.4,69.7,0.0
2023-11-04,26.4,25,90.5,16.0
2023-11-05,33,19.2,78.8,0.0
2023-11-06,36.4,22.6,68.3,0.0
2023-11-07,37.8,23.4,65.9,0.0
2023-11-08,35,25.4,80.8,0.5
2023-11-09,33,23.4,76.4,0.0
2023-11-10,36,23.2,70.3,0.0
2023-11-11,37,23,68.2,0.0
2023-11-12,38,23.2,66.6,0.0
2023-11-13,37,24.8,70.5,40.6
2023-11-14,34,24,84.3,33.0
2023-11-15,35,24.2,76.9,0.0
2023-11-16,36.8,23.2,68.7,0.0
2023-11-17,37.2,23.6,65.2,0.0
2023-11-18,38.8,24.4,67.2,0.0
2023-11-19,37.8,25.2,69.1,52.6
2023-11-20,28.4,23.4,88.9,6.4
2023-11-21,31.2,24,80.6,0.0
2023-11-22,33.2,23.2,75.9,1.5
2023-11-23,34,23,76.2,0.0
2023-11-24,32.4,23.2,83.3,6.4
2023-11-25,30,22.8,89.2,0.0
2023-11-26,31.4,23.4,82.5,2.5
2023-11-27,34.6,23.2,71.3,0.0
2023-11-28,33.2,23.4,87.0,20.8
2023-11-29,28.4,23,94.3,8.0
2023-11-30,34,22.8,83.8,40.9
2023-12-01,32,23,83.1,0.3
