Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2023-04-01,30,22.4,94.9,4.9
2023-04-02,33,22.2,80.7,58.0
2023-04-03,31,22.4,82.9,3.2
2023-04-04,30.8,23,88.1,3.1
2023-04-05,29.8,23.2,87.7,11.6
2023-04-06,29,22.4,95.2,9.2
2023-04-07,26.8,21.8,95.8,11.6
2023-04-08,29.4,22.2,92.0,0.3
2023-04-09,31,23,84.1,0.0
2023-04-10,32.2,21.2,81.6,0.0
2023-04-11,32.2,23,83.7,0.0
2023-04-12,33.4,22.2,81.2,0.0
2023-04-13,29.4,23,86.4,0.0
2023-04-14,32.6,23,76.7,0.0
2023-04-15,30.4,23.8,85.2,0.9
2023-04-16,29,23,89.6,0.0
2023-04-17,31.6,24,84.0,0.0
2023-04-18,32,23,78.7,0.0
2023-04-19,34,22.4,75.2,0.0
2023-04-20,26.6,23,93.9,2.0
2023-04-21,29,19.6,85.1,0.0
2023-04-22,31,23.2,85.5,0.0
2023-04-23,31.6,23.6,87.6,0.0
2023-04-24,32,21.2,78.0,4.8
2023-04-25,32.2,23.2,87.3,0.0
2023-04-26,30.6,22.6,95.8,3.0
2023-04-27,33,23,79.5,0.0
2023-04-28,33.4,22.2,75.9,0.0
2023-04-29,33.8,22.4,77.0,2.7
2023-04-30,33.2,22.4,75.2,2.8
2023-05-01,33,23,75.8,0.0
