Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2022-07-01,31.6,18,83.7,0.0
2022-07-02,32.2,18.2,77.5,0.0
2022-07-03,32.6,18.8,78.7,0.0
2022-07-04,33,19.8,77.1,0.0
2022-07-05,33.2,19.6,79.7,0.0
2022-07-06,32.4,20.8,82.9,0.0
2022-07-07,33.2,21,78.5,0.0
2022-07-08,33.4,21.8,80.3,0.0
2022-07-09,33.8,19.6,75.1,0.0
2022-07-10,33.6,19,78.9,0.0
2022-07-11,33.4,20,77.1,0.8
2022-07-12,33.2,20,81.4,19.6
2022-07-13,29.4,21,90.1,0.0
2022-07-14,31,19.4,87.0,0.0
2022-07-15,33.2,20.8,76.1,0.0
2022-07-16,33,21,78.5,0.0
2022-07-17,29.6,21.2,91.5,0.0
2022-07-18,27,17.2,87.8,0.0
2022-07-19,31.6,18.2,87.6,0.0
2022-07-20,33,19.2,81.5,0.0
2022-07-21,33.2,18.2,82.1,0.0
2022-07-22,34,18.4,77.2,0.0
2022-07-23,34.2,20,76.3,0.0
2022-07-24,33.8,21,79.3,0.0
2022-07-25,31.2,22.6,89.2,0.0
2022-07-26,31.8,22.2,88.1,1.6
2022-07-27,34,21.6,77.3,0.0
2022-07-28,34.6,20,75.6,0.0
2022-07-29,34.6,20.2,77.8,0.0
2022-07-30,31.4,18.8,87.0,0.0
2022-07-31,33.2,18,79.5,0.0
2022-08-01,33.8,21.6,79.6,0.0
