Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2025-10-01,33,23.4,76.8,17.5
2025-10-02,26,23,90.2,1.8
2025-10-03,32.6,20.8,78.7,0.0
2025-10-04,32.6,21,78.0,0.0
2025-10-05,37.4,22,70.7,0.0
2025-10-06,37,23.6,64.1,0.0
2025-10-07,32,24,86.3,11.5
2025-10-08,31.8,17.4,71.1,0.0
2025-10-09,34.4,19,72.2,0.0
2025-10-10,36.2,20,61.7,0.0
2025-10-11,36.8,21,67.3,0.0
2025-10-12,35,23.2,70.3,0.0
2025-10-13,32.6,23.2,80.4,0.8
2025-10-14,35,22.6,74.6,0.0
2025-10-15,26,23,90.6,10.3
2025-10-16,34,21,77.8,0.0
2025-10-17,33,23.4,89.4,0.6
2025-10-18,36.4,22.2,68.9,0.0
2025-10-19,28.2,23.4,S/D,0.0
2025-10-20,33,20,76.4,0.0
2025-10-21,36.2,21,S/D,0.0
2025-10-22,36.4,20.8,66.6,0.0
2025-10-23,33.6,22,90.0,0.0
2025-10-24,29,22.2,97.2,1.0
2025-10-25,33.4,22.6,76.9,0.8
2025-10-26,33,24,79.3,0.0
2025-10-27,32.2,23.6,90.3,13.9
2025-10-28,29,23.4,92.2,0.5
2025-10-29,32.4,23.2,92.3,23.5
2025-10-30,25,19.4,94.3,4.6
2025-10-31,27.8,20,94.1,1.0
2025-11-01,27.8,21.6,94.2,1.0
