FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2018-06-01,1.950,1.800,1.550,1.400
2018-06-02,1.600,1.440,1.300,1.200
2018-06-03,3.300,3.600,3.700,5.000
2018-06-04,2.200,2.100,2.000,1.700
2018-06-05,1.500,1.300,1.200,1.100
