Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2017-06-01,2.500,2.200,2.100,2.000
2017-06-02,1.600,1.550,1.500,1.450
2017-06-03,1.350,1.300,1.250,1.200
2017-06-04,1.150,1.080,1.050,1.030
2017-06-05,1.000,0.980,0.960,0.940
2017-06-06,1.150,1.130,1.100,1.070
2017-06-07,1.050,1.030,1.000,0.980
