Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2025-07-01,11.490,11.470,11.460,11.450
2025-07-02,11.420,11.400,11.390,11.380
2025-07-03,11.350,11.330,11.320,11.310
2025-07-04,11.260,11.240,11.220,11.210
2025-07-05,11.170,11.150,11.130,11.120
2025-07-06,11.050,11.020,10.990,10.980
2025-07-07,10.900,10.880,10.860,10.840
2025-07-08,10.790,10.760,10.740,10.720
2025-07-09,10.660,10.640,10.620,10.600
2025-07-10,10.540,10.520,10.500,10.480
2025-07-11,10.430,10.410,10.390,10.370
2025-07-12,10.320,10.300,10.280,10.260
2025-07-13,10.190,10.170,10.150,10.130
2025-07-14,10.060,10.030,10.010,9.990
2025-07-15,9.930,9.910,9.890,9.870
2025-07-16,9.800,9.770,9.750,9.730
2025-07-17,9.650,9.620,9.590,9.570
2025-07-18,9.500,9.470,9.440,9.420
2025-07-19,9.340,9.310,9.280,9.260
2025-07-20,9.180,9.150,9.130,9.110
2025-07-21,9.040,8.980,8.930,8.880
2025-07-22,8.740,8.700,8.660,8.620
2025-07-23,8.510,8.460,8.410,8.370
2025-07-24,8.220,8.190,8.160,8.130
2025-07-25,7.990,7.940,7.900,7.870
2025-07-26,7.750,7.710,7.680,7.650
2025-07-27,7.550,7.520,7.490,7.460
2025-07-28,7.370,7.340,7.310,7.280
2025-07-29,7.190,7.160,7.130,7.110
2025-07-30,7.030,7.010,6.980,6.960
2025-07-31,6.900,6.870,6.840,6.810
