Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2025-03-01,10.520,10.540,10.560,10.580
2025-03-02,10.620,10.640,10.650,10.660
2025-03-03,10.700,10.720,10.730,10.740
2025-03-04,10.760,10.770,10.780,10.790
2025-03-05,10.820,10.830,10.840,10.850
2025-03-06,10.870,10.880,10.890,10.890
2025-03-07,10.910,10.910,10.920,10.930
2025-03-08,10.950,10.960,10.970,10.970
2025-03-09,10.990,10.990,11.010,11.020
2025-03-10,11.030,11.030,11.040,11.050
2025-03-11,11.080,11.090,11.100,11.110
2025-03-12,11.130,11.130,11.140,11.150
2025-03-13,11.170,11.180,11.190,11.190
2025-03-14,11.210,11.220,11.230,11.240
2025-03-15,11.270,11.280,11.290,11.300
2025-03-16,11.320,11.320,11.330,11.330
2025-03-17,11.350,11.360,11.370,11.370
2025-03-18,11.380,11.400,11.420,11.430
2025-03-19,11.440,11.440,11.450,11.450
2025-03-20,11.450,11.450,11.450,11.450
2025-03-21,11.450,11.450,11.450,11.450
2025-03-22,11.470,11.470,11.480,11.480
2025-03-23,11.480,11.480,11.490,11.490
2025-03-24,11.500,11.510,11.520,11.520
2025-03-25,11.530,11.530,11.540,11.540
2025-03-26,11.560,11.570,11.580,11.590
2025-03-27,11.620,11.620,11.620,11.620
2025-03-28,11.630,11.640,11.650,11.650
2025-03-29,11.660,11.670,11.680,11.690
2025-03-30,11.610,11.610,11.620,11.630
2025-03-31,11.640,11.640,11.650,11.660
