Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2025-04-01,11.680,11.800,11.820,11.840
2025-04-02,11.890,11.900,11.910,11.920
2025-04-03,11.930,11.930,11.940,11.950
2025-04-04,11.970,11.980,11.990,11.990
2025-04-05,12.020,12.030,12.040,12.050
2025-04-06,12.060,12.060,12.070,12.070
2025-04-07,12.090,12.100,12.110,12.110
2025-04-08,12.130,12.130,12.140,12.140
2025-04-09,12.180,12.190,12.200,12.210
2025-04-10,12.220,12.230,12.240,12.240
2025-04-11,12.260,12.260,12.270,12.270
2025-04-12,12.290,12.290,12.290,12.290
2025-04-13,12.320,12.320,12.330,12.330
2025-04-14,12.330,12.330,12.340,12.340
2025-04-15,12.360,12.360,12.370,12.380
2025-04-16,12.390,12.390,12.400,12.400
2025-04-17,12.410,12.410,12.420,12.430
2025-04-18,12.430,12.430,12.430,12.430
2025-04-19,12.440,12.440,12.450,12.450
2025-04-20,12.470,12.470,12.470,12.470
2025-04-21,12.480,12.480,12.490,12.490
2025-04-22,12.500,12.500,12.510,12.510
2025-04-23,12.520,12.520,12.520,12.520
2025-04-24,12.530,12.530,12.540,12.540
2025-04-25,12.550,12.550,12.560,12.560
2025-04-26,12.600,12.600,12.610,12.610
2025-04-27,12.620,12.620,12.620,12.630
2025-04-28,12.630,12.630,12.640,12.640
2025-04-29,12.650,12.650,12.650,12.650
2025-04-30,12.670,12.670,12.670,12.670
