Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2024-11-02,0.430,0.510,0.590,0.680
2024-11-03,1.100,1.210,1.310,1.430
2024-11-04,1.890,0.000,0.000,0.000
2024-11-05,2.530,2.610,2.690,2.780
2024-11-06,2.980,3.040,3.080,3.110
2024-11-07,3.220,3.260,3.290,3.330
2024-11-08,3.380,3.390,3.400,3.410
2024-11-09,3.430,3.430,3.420,3.420
2024-11-10,3.400,3.390,3.370,3.350
2024-11-11,3.310,3.290,3.270,3.250
2024-11-12,3.200,3.180,3.160,3.150
2024-11-13,3.100,3.080,3.060,3.030
2024-11-14,2.960,2.940,2.930,2.910
2024-11-15,2.860,2.820,2.780,2.740
2024-11-16,2.610,2.600,2.580,2.570
2024-11-17,2.550,2.510,2.470,2.440
2024-11-18,2.320,2.300,2.290,2.280
2024-11-19,2.240,2.240,2.240,2.240
2024-11-20,2.220,2.220,2.220,2.220
2024-11-21,2.220,2.220,2.230,2.230
2024-11-22,2.240,2.260,2.280,2.290
2024-11-23,2.340,2.360,2.370,2.380
2024-11-24,2.450,2.470,2.480,2.500
2024-11-25,2.550,2.570,2.590,2.600
2024-11-26,2.640,2.670,2.690,2.720
2024-11-27,2.800,2.840,2.880,2.930
2024-11-28,3.050,3.110,3.170,3.220
2024-11-29,3.420,3.490,3.560,3.620
2024-11-30,3.800,3.850,3.900,3.950
