Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2024-07-01,7.260,7.250,7.240,7.240
2024-07-02,7.230,7.220,7.210,7.190
2024-07-03,7.130,7.100,7.080,7.060
2024-07-04,7.000,6.970,6.940,6.900
2024-07-05,6.800,6.750,6.700,6.600
2024-07-06,6.540,6.510,6.480,6.450
2024-07-07,6.320,6.280,6.240,6.200
2024-07-08,6.130,6.100,6.080,6.060
2024-07-09,6.020,6.020,6.020,6.020
2024-07-10,6.050,6.060,6.070,6.080
2024-07-11,6.130,6.130,6.140,6.150
2024-07-12,6.170,6.170,6.180,6.180
2024-07-13,6.180,6.180,6.170,6.170
2024-07-14,6.150,6.140,6.130,6.130
2024-07-15,6.070,6.060,6.050,6.030
2024-07-16,5.930,5.930,5.940,5.940
2024-07-17,5.950,5.910,5.800,5.710
2024-07-18,5.670,5.610,5.550,5.490
2024-07-19,5.420,5.400,5.380,5.360
2024-07-20,5.340,5.340,5.340,5.340
2024-07-21,5.350,5.350,5.360,5.370
2024-07-22,5.380,5.380,5.370,5.370
2024-07-23,5.360,5.350,5.340,5.340
2024-07-24,5.300,5.280,5.260,5.240
2024-07-25,5.160,5.150,5.120,5.080
2024-07-26,4.990,4.960,4.930,4.900
2024-07-27,4.760,4.720,4.680,4.640
2024-07-28,4.520,4.480,4.440,4.400
2024-07-29,4.230,4.190,4.150,4.120
2024-07-30,3.990,3.940,3.890,3.830
2024-07-31,3.650,3.600,3.550,3.490
