Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2025-12-01,9.800,9.820,9.840,9.850
2025-12-02,9.900,9.910,9.920,9.930
2025-12-03,9.950,9.950,9.950,9.950
2025-12-04,9.950,9.950,9.960,9.970
2025-12-05,9.970,9.970,9.970,9.970
2025-12-06,9.970,9.970,9.970,9.970
2025-12-07,9.970,9.970,9.970,9.970
2025-12-08,9.970,9.970,9.960,9.960
2025-12-09,9.960,9.960,9.950,9.940
2025-12-10,9.930,9.910,9.890,9.880
2025-12-11,9.820,9.800,9.780,9.770
2025-12-12,9.720,9.700,9.680,9.670
2025-12-13,9.620,9.600,9.580,9.560
2025-12-14,9.510,9.480,9.450,9.420
2025-12-15,9.350,9.320,9.290,9.270
2025-12-16,9.180,9.150,9.120,9.090
2025-12-17,8.980,8.950,8.920,8.900
2025-12-18,8.870,8.850,8.840,8.820
2025-12-19,8.770,8.750,8.740,8.730
2025-12-20,8.690,8.670,8.660,8.640
2025-12-21,8.600,8.580,8.560,8.540
2025-12-22,8.480,8.460,8.450,8.440
2025-12-23,8.370,8.340,8.310,8.290
2025-12-24,8.220,8.190,8.160,8.140
2025-12-25,8.060,8.030,8.010,7.980
2025-12-26,7.910,7.880,7.860,7.840
2025-12-27,7.770,7.740,7.710,7.690
2025-12-28,7.610,7.590,7.570,7.550
2025-12-29,7.500,7.490,7.480,7.470
2025-12-30,7.440,7.430,7.420,7.410
2025-12-31,7.390,7.370,7.360,7.350
