Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2026-01-01,7.320,7.330,7.300,7.290
2026-01-02,7.230,7.210,7.190,7.170
2026-01-03,7.120,7.090,7.070,7.050
2026-01-04,6.990,6.970,6.960,6.950
2026-01-05,6.900,6.900,6.890,6.880
2026-01-06,6.860,6.860,6.870,6.880
2026-01-07,6.890,6.910,6.920,6.930
2026-01-08,6.960,6.970,6.980,6.990
2026-01-09,7.040,7.070,7.090,7.110
2026-01-10,7.190,7.220,7.250,7.270
2026-01-11,7.360,7.390,7.420,7.450
2026-01-12,7.540,7.580,7.620,7.660
2026-01-13,7.780,7.820,7.860,7.890
2026-01-14,7.990,8.010,8.020,8.030
2026-01-15,8.260,8.300,8.330,8.360
2026-01-16,8.480,8.530,8.570,8.610
2026-01-17,8.810,8.860,8.910,8.950
2026-01-18,9.110,9.140,9.170,9.200
2026-01-19,9.300,9.330,9.360,9.380
2026-01-20,9.480,9.500,9.520,9.530
2026-01-21,9.620,9.650,9.680,9.700
2026-01-22,9.730,9.760,9.780,9.800
2026-01-23,9.860,9.880,9.890,9.900
2026-01-24,9.940,9.960,9.980,9.990
2026-01-25,10.040,10.060,10.070,10.080
2026-01-26,10.130,10.150,10.160,10.170
2026-01-27,10.200,10.220,10.230,10.240
2026-01-28,10.280,10.280,10.290,10.300
2026-01-29,10.320,10.350,10.370,10.390
2026-01-30,10.470,10.490,10.500,10.510
2026-01-31,10.550,10.570,10.590,10.600
