Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2026-02-01,7.800,7.620,7.450,7.100
2026-02-02,6.780,6.760,6.700,6.640
2026-02-03,6.520,6.620,6.800,6.980
2026-02-04,7.080,7.100,7.080,6.980
2026-02-05,6.700,6.560,6.520,6.480
2026-02-06,6.140,6.080,5.900,5.800
2026-02-07,5.500,5.450,5.420,5.480
2026-02-08,6.500,6.650,6.680,6.500
2026-02-09,6.450,6.380,6.260,6.140
2026-02-10,5.680,5.550,5.450,5.340
2026-02-11,5.020,4.980,5.040,5.100
2026-02-12,5.400,5.420,5.380,5.300
2026-02-13,5.240,5.340,5.540,5.640
2026-02-14,5.900,6.020,6.100,6.160
2026-02-15,5.850,5.750,5.680,5.640
2026-02-16,5.600,5.700,5.820,6.150
2026-02-17,6.960,7.050,7.150,7.180
2026-02-18,6.980,6.980,6.960,6.980
2026-02-19,6.950,6.940,6.900,6.850
2026-02-20,6.940,6.960,6.980,6.960
2026-02-21,7.140,7.200,7.250,7.280
2026-02-22,7.100,7.020,6.900,6.800
2026-02-23,6.300,6.240,6.100,6.040
2026-02-24,5.920,5.920,6.050,6.480
2026-02-25,7.100,7.120,7.240,7.380
2026-02-26,7.800,7.900,7.980,7.980
2026-02-27,7.900,7.800,7.680,7.500
2026-02-28,7.020,6.900,6.800,6.650
