Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2023-02-01,3.750,3.720,3.720,3.980
2023-02-02,4.800,4.750,4.700,4.600
2023-02-03,4.280,4.250,4.250,4.220
2023-02-04,4.180,4.100,4.020,3.900
2023-02-05,3.880,3.880,3.900,3.940
2023-02-06,4.040,4.040,4.020,3.980
2023-02-07,4.280,4.350,4.550,4.750
2023-02-08,5.400,5.500,5.550,5.550
2023-02-09,5.300,5.380,5.250,5.150
2023-02-10,5.100,5.120,5.150,5.180
2023-02-11,5.020,4.950,4.920,4.920
2023-02-12,5.280,5.380,5.450,5.600
2023-02-13,5.950,6.050,6.100,6.120
2023-02-14,6.040,5.950,5.900,5.800
2023-02-15,5.450,5.350,5.180,5.100
2023-02-16,5.050,5.100,5.200,5.280
2023-02-17,5.450,5.480,5.480,5.450
2023-02-18,5.380,5.350,5.280,5.500
2023-02-19,5.350,5.300,5.280,5.200
2023-02-20,4.950,4.900,5.050,5.150
2023-02-21,5.350,5.500,5.500,5.580
2023-02-22,6.080,6.100,6.080,6.040
2023-02-23,6.080,6.050,6.040,6.020
2023-02-24,5.880,5.820,5.740,5.680
2023-02-25,5.550,5.500,5.420,5.300
2023-02-26,5.080,5.020,4.900,4.850
2023-02-27,4.980,5.080,5.050,5.020
2023-02-28,5.100,5.380,5.800,6.100
