Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2024-11-01,4.250,4.180,4.100,3.980
2024-11-02,4.020,4.200,4.400,4.800
2024-11-03,5.400,5.300,5.200,5.100
2024-11-04,4.500,4.400,4.280,4.050
2024-11-05,3.650,3.680,3.720,3.750
2024-11-06,4.050,4.020,3.950,3.650
2024-11-07,3.500,3.520,3.550,3.580
2024-11-08,3.680,3.650,3.620,3.580
2024-11-09,3.400,3.380,3.350,3.350
2024-11-10,3.350,3.250,3.150,3.050
2024-11-11,2.800,2.780,2.750,2.700
2024-11-12,2.600,2.580,2.550,2.550
2024-11-13,2.500,2.480,2.450,2.420
2024-11-14,2.380,2.350,2.320,2.320
2024-11-15,2.250,2.220,2.200,2.180
2024-11-16,2.050,2.020,1.980,1.950
2024-11-17,1.800,1.780,1.750,1.720
2024-11-18,1.600,1.580,1.550,1.550
2024-11-19,1.500,1.480,1.450,1.420
2024-11-20,1.300,1.300,1.400,1.450
2024-11-21,1.900,2.200,2.500,4.200
2024-11-22,4.650,4.620,4.500,4.300
2024-11-23,3.650,3.620,3.580,3.580
2024-11-24,3.600,3.580,3.550,3.550
2024-11-25,3.900,3.880,3.850,3.780
2024-11-26,3.750,3.720,3.650,3.650
2024-11-27,3.680,3.650,3.750,3.950
2024-11-28,4.700,4.720,4.750,4.750
2024-11-29,4.680,4.600,4.680,4.680
2024-11-30,4.600,4.650,4.680,4.750
