Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2023-01-01,3.500,3.520,3.550,3.580
2023-01-02,3.620,3.680,3.750,3.850
2023-01-03,3.650,3.620,3.580,3.550
2023-01-04,3.400,3.380,3.350,3.350
2023-01-05,3.600,3.700,3.700,3.880
2023-01-06,4.280,4.200,4.150,4.100
2023-01-07,3.780,3.750,3.620,3.580
2023-01-08,3.450,3.420,3.380,3.350
2023-01-09,3.500,3.520,3.520,3.480
2023-01-10,3.350,3.320,3.320,3.380
2023-01-11,3.550,3.580,3.580,3.600
2023-01-12,4.500,4.650,4.700,4.620
2023-01-13,4.620,4.620,4.650,4.600
2023-01-14,4.280,4.250,4.200,4.100
2023-01-15,4.200,4.140,4.100,4.080
2023-01-16,5.080,5.400,5.720,5.750
2023-01-17,5.400,5.300,5.200,5.100
2023-01-18,4.700,4.620,4.580,4.450
2023-01-19,4.300,4.500,4.700,5.100
2023-01-20,6.280,6.300,6.320,6.350
2023-01-21,6.050,5.900,5.750,5.500
2023-01-22,5.250,5.150,5.100,5.040
2023-01-23,5.100,5.080,5.050,5.020
2023-01-24,4.800,4.750,4.750,4.820
2023-01-25,5.250,5.400,5.420,5.450
2023-01-26,5.540,5.600,5.620,5.500
2023-01-27,5.100,4.950,4.850,4.750
2023-01-28,4.620,4.550,4.400,4.280
2023-01-29,4.100,4.080,4.050,4.060
2023-01-30,3.900,3.800,3.750,3.750
2023-01-31,3.820,3.980,3.950,3.900
