Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2025-10-01,5.050,5.050,4.950,4.850
2025-10-02,4.700,4.720,4.750,4.800
2025-10-03,5.540,5.620,5.750,5.750
2025-10-04,5.720,5.720,5.700,5.680
2025-10-05,5.700,5.720,5.720,5.500
2025-10-06,4.980,4.850,4.750,4.700
2025-10-07,4.620,4.650,4.780,4.780
2025-10-08,4.750,4.720,4.700,4.650
2025-10-09,4.280,4.250,4.250,4.280
2025-10-10,4.620,4.700,4.800,5.100
2025-10-11,5.700,5.750,5.820,5.900
2025-10-12,5.800,5.780,5.720,5.650
2025-10-13,5.250,5.150,5.020,4.870
2025-10-14,4.700,4.720,4.750,4.750
2025-10-15,4.680,4.700,4.720,4.720
2025-10-16,4.950,4.900,4.880,4.880
2025-10-17,5.140,5.250,5.270,5.350
2025-10-18,6.040,6.050,6.080,6.120
2025-10-19,6.450,6.300,6.250,6.150
2025-10-20,5.820,5.640,5.640,5.500
2025-10-21,5.220,5.180,5.150,5.100
2025-10-22,4.800,4.750,4.720,4.680
2025-10-23,4.620,4.620,4.650,4.700
2025-10-24,4.800,4.820,4.820,5.050
2025-10-25,5.800,5.900,5.900,5.780
2025-10-26,5.420,5.320,5.220,5.150
2025-10-27,5.050,5.050,5.080,5.100
2025-10-28,4.850,4.800,4.750,4.720
2025-10-29,5.350,5.450,5.980,6.350
2025-10-30,7.900,8.150,8.220,8.320
2025-10-31,8.300,8.180,8.050,7.950
