FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2023-08-01,5.200,5.100,5.020,4.800
2023-08-02,4.350,4.300,4.280,4.250
2023-08-03,4.050,3.900,3.820,3.750
2023-08-04,3.780,3.820,3.850,3.900
2023-08-05,3.750,3.700,3.650,3.600
