Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2021-03-01,6.280,6.250,6.150,6.100
2021-03-02,6.050,6.050,6.100,6.200
2021-03-03,6.500,6.600,6.550,6.450
2021-03-04,6.280,6.400,6.420,6.520
2021-03-05,6.420,6.380,6.380,6.420
2021-03-06,6.440,6.350,6.220,6.220
2021-03-07,6.380,6.300,6.250,6.200
2021-03-08,5.850,5.840,5.820,5.740
2021-03-09,5.320,5.220,5.150,5.180
2021-03-10,5.700,5.900,5.950,6.050
2021-03-11,6.300,6.350,6.420,6.550
2021-03-12,6.820,6.820,6.850,6.880
2021-03-13,7.040,7.050,7.080,7.050
2021-03-14,6.720,6.700,6.650,6.500
2021-03-15,6.350,6.340,6.310,6.220
2021-03-16,6.180,6.250,6.300,6.350
2021-03-17,6.800,6.900,7.050,7.120
2021-03-18,7.250,7.150,7.050,6.900
2021-03-19,6.700,6.700,6.650,6.550
2021-03-20,6.180,6.100,6.020,5.900
2021-03-21,6.920,6.080,6.250,6.450
2021-03-22,6.580,6.480,6.320,6.080
2021-03-23,5.400,5.280,5.200,5.120
2021-03-24,5.040,4.980,4.950,4.950
2021-03-25,5.920,5.980,6.100,6.250
2021-03-26,5.900,5.800,5.700,5.520
2021-03-27,5.520,5.550,5.500,5.450
2021-03-28,5.420,5.450,5.500,5.620
2021-03-29,5.920,6.100,6.300,6.600
2021-03-30,7.220,7.300,7.800,8.100
2021-03-31,8.500,8.550,8.680,8.720
