Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2021-01-01,4.200,4.350,4.500,4.700
2021-01-02,4.680,4.720,4.750,4.800
2021-01-03,4.780,4.750,4.780,4.820
2021-01-04,4.750,4.740,4.740,4.760
2021-01-05,4.850,4.900,4.980,4.900
2021-01-06,4.750,4.780,4.800,4.800
2021-01-07,4.980,4.950,5.050,5.150
2021-01-08,5.020,4.980,4.950,4.950
2021-01-09,4.850,4.800,4.750,4.750
2021-01-10,4.800,4.850,4.900,4.980
2021-01-11,4.900,4.850,4.800,4.750
2021-01-12,4.650,4.640,4.650,4.650
2021-01-13,5.100,5.200,5.300,5.280
2021-01-14,5.020,4.950,4.920,4.880
2021-01-15,4.750,4.780,4.800,4.800
2021-01-16,4.680,4.650,4.650,4.620
2021-01-17,4.600,4.650,4.680,4.700
2021-01-18,4.720,4.740,4.750,4.750
2021-01-19,5.200,5.250,5.300,5.340
2021-01-20,5.540,5.540,5.520,5.400
2021-01-21,5.100,5.150,5.280,5.350
2021-01-22,5.300,5.280,5.250,5.250
2021-01-23,5.720,5.750,5.750,5.650
2021-01-24,5.450,5.480,5.550,5.550
2021-01-25,5.480,5.480,5.450,5.480
2021-01-26,5.500,5.480,5.480,5.450
2021-01-27,5.520,5.500,5.480,5.440
2021-01-28,5.620,5.720,5.750,5.800
2021-01-29,5.650,5.600,5.500,5.300
2021-01-30,5.200,5.200,5.300,5.350
2021-01-31,5.580,5.650,5.700,5.780
