Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2024-05-01,4.750,4.800,4.900,4.950
2024-05-02,4.950,4.950,4.980,4.900
2024-05-03,4.750,4.720,4.700,4.680
2024-05-04,4.650,4.680,4.720,4.750
2024-05-05,4.600,4.650,4.750,4.800
2024-05-06,5.200,5.150,5.120,5.050
2024-05-07,5.700,5.780,5.750,5.700
2024-05-08,5.820,5.830,5.850,5.840
2024-05-09,5.600,5.500,5.420,5.300
2024-05-10,4.750,4.720,4.700,4.680
2024-05-11,4.600,4.550,4.500,4.450
2024-05-12,4.380,4.350,4.320,4.320
2024-05-13,4.350,4.380,4.500,4.600
2024-05-14,4.720,4.750,4.800,4.850
2024-05-15,4.900,4.920,4.950,4.880
2024-05-16,4.950,4.900,4.900,4.820
2024-05-17,4.700,4.700,4.720,4.750
2024-05-18,4.750,4.780,4.850,4.900
2024-05-19,4.950,4.950,5.020,5.200
2024-05-20,6.450,6.500,6.620,6.700
2024-05-21,6.750,6.650,6.550,6.450
2024-05-22,6.450,6.480,6.500,6.420
2024-05-23,6.150,6.100,5.950,5.800
2024-05-24,5.620,5.520,5.450,5.280
2024-05-25,5.120,5.200,5.480,5.700
2024-05-26,7.200,7.280,7.380,7.250
2024-05-27,6.580,6.340,6.120,5.700
2024-05-28,5.100,5.080,5.050,5.020
2024-05-29,5.800,5.950,6.200,6.350
2024-05-30,6.580,6.500,6.450,6.340
2024-05-31,5.850,5.500,5.400,5.100
