Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2024-01-01,7.200,7.100,7.020,6.900
2024-01-02,6.500,6.300,6.250,6.050
2024-01-03,5.900,5.800,5.600,5.650
2024-01-04,5.750,5.820,5.820,5.750
2024-01-05,5.640,5.680,5.720,5.720
2024-01-06,5.580,5.550,5.580,5.540
2024-01-07,6.250,6.280,6.250,6.100
2024-01-08,5.950,5.920,5.920,5.900
2024-01-09,5.800,5.700,5.600,5.500
2024-01-10,5.220,5.180,5.150,5.120
2024-01-11,5.140,5.140,5.200,5.250
2024-01-12,5.300,5.350,5.400,5.300
2024-01-13,5.150,5.100,5.020,4.950
2024-01-14,4.750,4.720,4.700,4.680
2024-01-15,4.500,4.500,4.650,4.700
2024-01-16,6.380,6.500,6.800,6.950
2024-01-17,7.400,7.420,7.450,7.480
2024-01-18,7.280,7.250,7.150,7.000
2024-01-19,6.680,6.680,6.650,6.650
2024-01-20,6.540,6.480,6.450,6.450
2024-01-21,7.200,7.400,7.550,7.600
2024-01-22,7.820,7.840,7.850,7.880
2024-01-23,7.800,7.750,7.600,7.490
2024-01-24,6.940,6.900,6.750,6.450
2024-01-25,6.150,6.100,5.900,5.800
2024-01-26,5.520,5.420,5.300,5.120
2024-01-27,5.050,5.420,5.300,5.120
2024-01-28,4.680,4.650,4.620,4.600
2024-01-29,4.650,4.680,4.720,4.750
2024-01-30,4.820,4.850,4.900,4.900
2024-01-31,4.750,4.700,4.650,4.620
