Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2024-01-01,S/D,S/D,S/D,0.0
2024-01-02,S/D,S/D,S/D,0.0
2024-01-03,S/D,S/D,S/D,0.0
2024-01-04,S/D,S/D,S/D,0.0
2024-01-05,S/D,S/D,S/D,0.0
2024-01-06,S/D,S/D,S/D,0.0
2024-01-07,S/D,S/D,S/D,10.8
2024-01-08,S/D,S/D,S/D,0.0
2024-01-09,S/D,S/D,S/D,9.8
2024-01-10,S/D,S/D,S/D,0.0
2024-01-11,S/D,S/D,S/D,0.0
2024-01-12,S/D,S/D,S/D,0.0
2024-01-13,S/D,S/D,S/D,0.0
2024-01-14,S/D,S/D,S/D,19.6
2024-01-15,S/D,S/D,S/D,8.2
2024-01-16,S/D,S/D,S/D,30.6
2024-01-17,S/D,S/D,S/D,10.5
2024-01-18,S/D,S/D,S/D,5.6
2024-01-19,S/D,S/D,S/D,0.0
2024-01-20,S/D,S/D,S/D,0.0
2024-01-21,S/D,S/D,S/D,19.6
2024-01-22,S/D,S/D,S/D,106.2
2024-01-23,S/D,S/D,S/D,0.0
2024-01-24,S/D,S/D,S/D,0.0
2024-01-25,S/D,S/D,S/D,0.0
2024-01-26,S/D,S/D,S/D,2.6
2024-01-27,S/D,S/D,S/D,0.0
2024-01-28,S/D,S/D,S/D,1.6
2024-01-29,S/D,S/D,S/D,0.0
2024-01-30,S/D,S/D,S/D,0.0
2024-01-31,S/D,S/D,S/D,57.7
2024-02-01,S/D,S/D,S/D,0.0
