Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2026-01-01,S/D,S/D,90.0,10.6
2026-01-02,S/D,S/D,88.3,0.0
2026-01-03,S/D,S/D,79.9,0.0
2026-01-04,S/D,S/D,86.8,2.4
2026-01-05,S/D,S/D,91.3,7.8
2026-01-06,S/D,S/D,89.9,0.0
2026-01-07,S/D,S/D,89.1,3.6
2026-01-08,S/D,S/D,89.2,63.8
2026-01-09,S/D,S/D,90.7,21.2
2026-01-10,S/D,S/D,89.0,2.3
2026-01-11,S/D,S/D,89.8,0.0
2026-01-12,S/D,S/D,88.3,15.0
2026-01-13,S/D,S/D,92.2,28.4
2026-01-14,S/D,S/D,89.9,14.0
2026-01-15,S/D,S/D,87.8,13.8
2026-01-16,S/D,S/D,91.3,14.2
2026-01-17,S/D,S/D,88.9,19.8
2026-01-18,S/D,S/D,89.8,4.6
2026-01-19,S/D,S/D,85.8,0.0
2026-01-20,S/D,S/D,82.8,0.0
2026-01-21,S/D,S/D,81.4,0.0
2026-01-22,S/D,S/D,88.6,3.4
2026-01-23,S/D,S/D,92.1,10.4
2026-01-24,S/D,S/D,88.5,0.0
2026-01-25,S/D,S/D,90.5,4.6
2026-01-26,S/D,S/D,86.0,3.4
2026-01-27,S/D,S/D,88.0,2.8
2026-01-28,S/D,S/D,89.7,99.4
2026-01-29,S/D,S/D,91.5,4.2
2026-01-30,S/D,S/D,87.7,0.0
2026-01-31,S/D,S/D,91.6,18.2
2026-02-01,S/D,S/D,90.4,0.0
