Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2022-02-01,S/D,S/D,S/D,0.0
2022-02-02,S/D,S/D,S/D,3.2
2022-02-03,S/D,S/D,S/D,11.5
2022-02-04,S/D,S/D,S/D,0.0
2022-02-05,S/D,S/D,S/D,0.0
2022-02-06,S/D,S/D,S/D,36.6
2022-02-07,S/D,S/D,S/D,4.4
2022-02-08,S/D,S/D,S/D,15.4
2022-02-09,S/D,S/D,S/D,18.8
2022-02-10,S/D,S/D,S/D,0.0
2022-02-11,S/D,S/D,S/D,0.0
2022-02-12,S/D,S/D,S/D,10.6
2022-02-13,S/D,S/D,S/D,35.5
2022-02-14,S/D,S/D,S/D,0.0
2022-02-15,S/D,S/D,S/D,58.9
2022-02-16,S/D,S/D,S/D,6.8
2022-02-17,S/D,S/D,S/D,0.0
2022-02-18,S/D,S/D,S/D,0.0
2022-02-19,S/D,S/D,S/D,0.0
2022-02-20,S/D,S/D,S/D,0.0
2022-02-21,S/D,S/D,S/D,18.1
2022-02-22,S/D,S/D,S/D,12.1
2022-02-23,S/D,S/D,S/D,S/D
2022-03-01,S/D,S/D,S/D,S/D
