Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2025-12-01,S/D,S/D,88.8,2.6
2025-12-02,S/D,S/D,86.0,14.6
2025-12-03,S/D,S/D,90.6,13.2
2025-12-04,S/D,S/D,82.6,0.0
2025-12-05,S/D,S/D,85.9,0.0
2025-12-06,S/D,S/D,81.5,0.0
2025-12-07,S/D,S/D,82.5,0.0
2025-12-08,S/D,S/D,81.6,0.0
2025-12-09,S/D,S/D,79.2,0.0
2025-12-10,S/D,S/D,80.7,58.6
2025-12-11,S/D,S/D,87.8,4.8
2025-12-12,S/D,S/D,90.5,14.6
2025-12-13,S/D,S/D,89.3,14.8
2025-12-14,S/D,S/D,84.4,0.0
2025-12-15,S/D,S/D,79.4,0.0
2025-12-16,S/D,S/D,81.3,14.6
2025-12-17,S/D,S/D,90.2,0.0
2025-12-18,S/D,S/D,89.7,0.0
2025-12-19,S/D,S/D,89.2,11.2
2025-12-20,S/D,S/D,S/D,0.0
2025-12-21,S/D,S/D,87.3,2.6
2025-12-22,S/D,S/D,79.8,0.0
2025-12-23,S/D,S/D,81.6,0.0
2025-12-24,S/D,S/D,80.2,0.0
2025-12-25,S/D,S/D,86.0,0.0
2025-12-26,S/D,S/D,82.3,0.0
2025-12-27,S/D,S/D,86.3,0.0
2025-12-28,S/D,S/D,90.6,0.0
2025-12-29,S/D,S/D,87.2,0.0
2025-12-30,S/D,S/D,86.3,0.0
2025-12-31,S/D,S/D,90.6,0.0
2026-01-01,S/D,S/D,90.0,10.6
