Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2025-06-01,S/D,S/D,89.6,0.0
2025-06-02,S/D,S/D,84.9,0.0
2025-06-03,S/D,S/D,86.3,0.0
2025-06-04,S/D,S/D,88.3,14.6
2025-06-05,S/D,S/D,89.2,31.4
2025-06-06,S/D,S/D,88.9,5.7
2025-06-07,S/D,S/D,91.8,54.6
2025-06-08,S/D,S/D,93.5,17.8
2025-06-09,S/D,S/D,86.0,0.0
2025-06-10,S/D,S/D,86.8,0.0
2025-06-11,S/D,S/D,88.6,0.0
2025-06-12,S/D,S/D,91.4,0.0
2025-06-13,S/D,S/D,90.2,0.0
2025-06-14,S/D,S/D,84.2,15.4
2025-06-15,S/D,S/D,93.3,36.6
2025-06-16,S/D,S/D,91.3,7.4
2025-06-17,S/D,S/D,91.0,4.2
2025-06-18,S/D,S/D,87.0,9.2
2025-06-19,S/D,S/D,S/D,0.0
2025-06-20,S/D,S/D,87.6,0.0
2025-06-21,S/D,S/D,89.5,10.5
2025-06-22,S/D,S/D,82.0,0.0
2025-06-23,S/D,S/D,83.1,0.0
2025-06-24,S/D,S/D,88.5,0.0
2025-06-25,S/D,S/D,89.5,1.4
2025-06-26,S/D,S/D,88.6,0.0
2025-06-27,S/D,S/D,89.3,2.4
2025-06-28,S/D,S/D,S/D,0.0
2025-06-29,S/D,S/D,90.8,0.0
2025-06-30,S/D,S/D,91.9,10.4
2025-07-01,S/D,S/D,92.0,0.0
