Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2025-03-01,S/D,S/D,85.3,9.8
2025-03-02,S/D,S/D,91.5,0.0
2025-03-03,S/D,S/D,90.5,0.0
2025-03-04,S/D,S/D,88.2,0.0
2025-03-05,S/D,S/D,85.0,27.2
2025-03-06,S/D,S/D,90.3,3.2
2025-03-07,S/D,S/D,87.0,0.0
2025-03-08,S/D,S/D,87.2,39.8
2025-03-09,S/D,S/D,89.7,5.2
2025-03-10,S/D,S/D,91.9,0.0
2025-03-11,S/D,S/D,91.3,0.0
2025-03-12,S/D,S/D,88.3,0.0
2025-03-13,S/D,S/D,92.1,0.0
2025-03-14,S/D,S/D,90.8,8.4
2025-03-15,S/D,S/D,93.6,38.2
2025-03-16,S/D,S/D,91.2,0.0
2025-03-17,S/D,S/D,83.2,0.0
2025-03-18,S/D,S/D,91.4,5.8
2025-03-19,S/D,S/D,90.3,0.0
2025-03-20,S/D,S/D,88.6,22.8
2025-03-21,S/D,S/D,92.3,10.2
2025-03-22,S/D,S/D,86.9,0.0
2025-03-23,S/D,S/D,91.9,0.0
2025-03-24,S/D,S/D,87.0,0.0
2025-03-25,S/D,S/D,88.6,21.2
2025-03-26,S/D,S/D,92.1,0.0
2025-03-27,S/D,S/D,87.2,1.8
2025-03-28,S/D,S/D,89.5,0.0
2025-03-29,S/D,S/D,90.7,12.4
2025-03-30,S/D,S/D,88.3,0.0
2025-03-31,S/D,S/D,86.0,0.0
2025-04-01,S/D,S/D,88.0,0.0
