Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2021-05-01,S/D,S/D,S/D,0.0
2021-05-02,S/D,S/D,S/D,0.0
2021-05-03,S/D,S/D,S/D,8.8
2021-05-04,S/D,S/D,S/D,0.0
2021-05-05,S/D,S/D,S/D,0.0
2021-05-06,S/D,S/D,S/D,13.0
2021-05-07,S/D,S/D,S/D,8.8
2021-05-08,S/D,S/D,S/D,0.0
2021-05-09,S/D,S/D,S/D,0.0
2021-05-10,S/D,S/D,S/D,0.0
2021-05-11,S/D,S/D,S/D,16.4
2021-05-12,S/D,S/D,S/D,6.2
2021-05-13,S/D,S/D,S/D,63.2
2021-05-14,S/D,S/D,S/D,10.0
2021-05-15,S/D,S/D,S/D,0.0
2021-05-16,S/D,S/D,S/D,3.4
2021-05-17,S/D,S/D,S/D,5.4
2021-05-18,S/D,S/D,S/D,8.6
2021-05-19,S/D,S/D,S/D,0.0
2021-05-20,S/D,S/D,S/D,0.0
2021-05-21,S/D,S/D,S/D,5.8
2021-05-22,S/D,S/D,S/D,3.2
2021-05-23,S/D,S/D,S/D,50.8
2021-05-24,S/D,S/D,S/D,5.4
2021-05-25,S/D,S/D,S/D,0.0
2021-05-26,S/D,S/D,S/D,0.0
2021-05-27,S/D,S/D,S/D,0.0
2021-05-28,S/D,S/D,S/D,0.0
2021-05-29,S/D,S/D,S/D,0.0
2021-05-30,S/D,S/D,S/D,21.3
2021-05-31,S/D,S/D,S/D,0.0
2021-06-01,S/D,S/D,S/D,0.0
