Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2021-01-01,S/D,S/D,S/D,1.3
2021-01-02,S/D,S/D,S/D,1.5
2021-01-03,S/D,S/D,S/D,19.8
2021-01-04,S/D,S/D,S/D,30.4
2021-01-05,S/D,S/D,S/D,59.3
2021-01-06,S/D,S/D,S/D,22.4
2021-01-07,S/D,S/D,S/D,0.0
2021-01-08,S/D,S/D,S/D,36.4
2021-01-09,S/D,S/D,S/D,0.0
2021-01-10,S/D,S/D,S/D,1.6
2021-01-11,S/D,S/D,S/D,0.0
2021-01-12,S/D,S/D,S/D,1.8
2021-01-13,S/D,S/D,S/D,0.0
2021-01-14,S/D,S/D,S/D,26.8
2021-01-15,S/D,S/D,S/D,0.0
2021-01-16,S/D,S/D,S/D,0.0
2021-01-17,S/D,S/D,S/D,0.0
2021-01-18,S/D,S/D,S/D,2.4
2021-01-19,S/D,S/D,S/D,44.0
2021-01-20,S/D,S/D,S/D,26.9
2021-01-21,S/D,S/D,S/D,2.9
2021-01-22,S/D,S/D,S/D,30.7
2021-01-23,S/D,S/D,S/D,7.6
2021-01-24,S/D,S/D,S/D,14.9
2021-01-25,S/D,S/D,S/D,0.0
2021-01-26,S/D,S/D,S/D,17.7
2021-01-27,S/D,S/D,S/D,0.0
2021-01-28,S/D,S/D,S/D,0.0
2021-01-29,S/D,S/D,S/D,1.6
2021-01-30,S/D,S/D,S/D,31.3
2021-01-31,S/D,S/D,S/D,5.2
2021-02-01,S/D,S/D,S/D,0.0
