Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2025-05-01,S/D,S/D,88.5,0.0
2025-05-02,S/D,S/D,88.8,0.0
2025-05-03,S/D,S/D,82.5,0.0
2025-05-04,S/D,S/D,91.3,14.0
2025-05-05,S/D,S/D,85.7,13.4
2025-05-06,S/D,S/D,83.6,0.0
2025-05-07,S/D,S/D,84.6,0.0
2025-05-08,S/D,S/D,84.9,0.0
2025-05-09,S/D,S/D,87.9,0.0
2025-05-10,S/D,S/D,84.9,0.0
2025-05-11,S/D,S/D,87.9,25.4
2025-05-12,S/D,S/D,91.4,0.0
2025-05-13,S/D,S/D,91.0,10.8
2025-05-14,S/D,S/D,88.6,6.4
2025-05-15,S/D,S/D,89.9,56.4
2025-05-16,S/D,S/D,92.3,2.6
2025-05-17,S/D,S/D,92.4,0.0
2025-05-18,S/D,S/D,85.1,0.0
2025-05-19,S/D,S/D,86.6,106.0
2025-05-20,S/D,S/D,86.9,0.0
2025-05-21,S/D,S/D,91.6,13.8
2025-05-22,S/D,S/D,86.1,0.0
2025-05-23,S/D,S/D,91.3,55.0
2025-05-24,S/D,S/D,88.9,14.6
2025-05-25,S/D,S/D,90.8,0.0
2025-05-26,S/D,S/D,89.1,0.0
2025-05-27,S/D,S/D,91.5,0.0
2025-05-28,S/D,S/D,91.0,0.0
2025-05-29,S/D,S/D,91.3,26.4
2025-05-30,S/D,S/D,85.6,0.0
2025-05-31,S/D,S/D,86.6,0.0
2025-06-01,S/D,S/D,89.6,0.0
