Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2025-11-01,S/D,S/D,86.0,12.4
2025-11-02,S/D,S/D,81.2,0.0
2025-11-03,S/D,S/D,87.4,0.0
2025-11-04,S/D,S/D,87.5,18.4
2025-11-05,S/D,S/D,89.4,0.0
2025-11-06,S/D,S/D,84.5,0.0
2025-11-07,S/D,S/D,78.0,0.0
2025-11-08,S/D,S/D,87.6,3.5
2025-11-09,S/D,S/D,82.4,0.0
2025-11-10,S/D,S/D,90.1,52.6
2025-11-11,S/D,S/D,85.4,3.2
2025-11-12,S/D,S/D,85.9,0.0
2025-11-13,S/D,S/D,89.5,2.4
2025-11-14,S/D,S/D,90.0,13.6
2025-11-15,S/D,S/D,90.4,18.6
2025-11-16,S/D,S/D,88.3,0.0
2025-11-17,S/D,S/D,88.8,39.0
2025-11-18,S/D,S/D,89.0,1.6
2025-11-19,S/D,S/D,90.2,0.0
2025-11-20,S/D,S/D,88.7,7.8
2025-11-21,S/D,S/D,82.4,5.6
2025-11-22,S/D,S/D,90.9,5.8
2025-11-23,S/D,S/D,86.8,0.0
2025-11-24,S/D,S/D,88.0,4.2
2025-11-25,S/D,S/D,88.0,0.0
2025-11-26,S/D,S/D,88.3,32.6
2025-11-27,S/D,S/D,90.0,45.4
2025-11-28,S/D,S/D,88.3,0.0
2025-11-29,S/D,S/D,81.7,0.0
2025-11-30,S/D,S/D,89.1,12.4
2025-12-01,S/D,S/D,88.8,2.6
