Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2022-04-01,S/D,S/D,S/D,3.2
2022-04-02,S/D,S/D,S/D,0.0
2022-04-03,S/D,S/D,S/D,0.0
2022-04-04,S/D,S/D,S/D,0.0
2022-04-05,S/D,S/D,S/D,9.6
2022-04-06,S/D,S/D,S/D,7.5
2022-04-07,S/D,S/D,S/D,6.8
2022-04-08,S/D,S/D,S/D,15.6
2022-04-09,S/D,S/D,S/D,25.0
2022-04-10,S/D,S/D,S/D,0.0
2022-04-11,S/D,S/D,S/D,5.5
2022-04-12,S/D,S/D,S/D,21.0
2022-04-13,S/D,S/D,S/D,13.1
2022-04-14,S/D,S/D,S/D,13.1
2022-04-15,S/D,S/D,S/D,1.7
2022-04-16,S/D,S/D,S/D,0.0
2022-04-17,S/D,S/D,S/D,7.5
2022-04-18,S/D,S/D,S/D,7.5
2022-04-19,S/D,S/D,S/D,17.2
2022-04-20,S/D,S/D,S/D,10.7
2022-04-21,S/D,S/D,S/D,0.0
2022-04-22,S/D,S/D,S/D,0.0
2022-04-23,S/D,S/D,S/D,0.0
2022-04-24,S/D,S/D,S/D,0.0
2022-04-25,S/D,S/D,S/D,0.0
2022-04-26,S/D,S/D,S/D,0.0
2022-04-27,S/D,S/D,S/D,25.0
2022-04-28,S/D,S/D,S/D,0.0
2022-04-29,S/D,S/D,S/D,18.9
2022-04-30,S/D,S/D,S/D,11.2
2022-05-01,S/D,S/D,S/D,0.0
