Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2019-01-01,1.060,1.040,1.010,1.000
2019-01-02,0.860,0.830,0.810,0.800
2019-01-03,0.840,0.830,0.820,0.800
2019-01-04,0.760,0.740,0.720,0.710
2019-01-05,1.360,1.340,1.320,1.300
2019-01-06,1.100,1.080,1.060,1.050
2019-01-07,0.900,0.890,0.870,0.850
2019-01-08,1.000,0.990,0.960,0.940
2019-01-09,1.420,1.400,1.380,1.360
2019-01-10,0.920,0.900,0.880,0.850
2019-01-11,0.810,0.800,0.790,0.770
2019-01-12,0.740,0.720,0.700,0.690
2019-01-13,0.680,0.660,0.650,0.630
2019-01-14,0.650,0.640,0.620,0.600
2019-01-15,0.600,0.590,0.580,0.560
2019-01-16,0.770,0.750,0.730,0.720
2019-01-17,1.020,1.000,0.980,0.960
2019-01-18,1.380,1.350,1.340,1.320
2019-01-19,1.300,1.290,1.270,1.250
2019-01-20,1.000,0.980,0.960,0.950
2019-01-21,1.050,1.030,1.020,1.000
2019-01-22,1.180,1.150,1.120,1.100
2019-01-23,1.320,1.300,1.260,1.230
2019-01-24,1.200,1.180,1.150,1.120
2019-01-25,1.300,1.260,1.240,1.600
2019-01-26,1.200,1.180,1.160,1.150
2019-01-27,1.050,1.020,1.010,1.000
2019-01-28,0.960,0.960,0.920,0.900
2019-01-29,1.300,1.270,1.240,1.230
2019-01-30,1.100,1.060,1.040,1.010
2019-01-31,1.100,1.080,1.060,1.040
