Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2020-01-01,1.750,1.730,1.710,1.700
2020-01-02,1.730,1.710,1.700,1.680
2020-01-03,1.740,1.720,1.700,1.670
2020-01-04,1.590,1.580,1.640,1.540
2020-01-05,1.520,1.520,1.510,1.490
2020-01-06,1.480,1.460,1.450,1.440
2020-01-07,1.440,1.430,1.420,1.410
2020-01-08,1.400,1.400,1.390,1.380
2020-01-09,1.470,1.460,1.440,1.430
2020-01-10,1.400,1.400,1.380,1.370
2020-01-11,1.370,1.360,1.350,1.340
2020-01-12,1.350,1.340,1.330,1.310
2020-01-13,1.390,1.370,1.360,1.350
2020-01-14,1.660,1.640,1.630,1.610
2020-01-15,1.520,1.520,1.510,1.480
2020-01-16,1.510,1.490,1.470,1.460
2020-01-17,1.520,1.500,1.480,1.470
2020-01-18,1.580,1.560,1.550,1.520
2020-01-19,1.910,1.880,1.870,1.820
2020-01-20,1.880,1.880,1.850,1.820
2020-01-21,1.610,1.590,1.580,1.570
2020-01-22,1.580,1.560,1.540,1.530
2020-01-23,1.480,1.460,1.450,1.440
2020-01-24,1.480,1.420,1.400,1.400
2020-01-25,1.490,1.470,1.470,1.440
2020-01-26,2.300,2.340,2.210,2.040
2020-01-27,1.780,1.760,1.740,1.700
2020-01-28,1.520,1.520,1.490,1.460
2020-01-29,1.440,1.440,1.400,1.390
2020-01-30,1.400,1.380,1.360,1.350
2020-01-31,1.350,1.340,1.330,1.310
