Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2025-08-01,1.230,1.230,1.200,1.200
2025-08-02,1.180,1.180,1.160,1.150
2025-08-03,1.140,1.140,1.180,1.160
2025-08-04,1.200,1.180,1.160,1.160
2025-08-05,1.300,1.420,1.350,1.320
2025-08-06,1.340,1.340,1.320,1.320
2025-08-07,1.320,1.310,1.310,1.320
2025-08-08,1.270,1.260,1.240,1.220
2025-08-09,1.210,1.200,1.200,1.200
2025-08-10,1.200,1.270,1.260,1.260
2025-08-11,1.350,1.340,1.340,1.370
2025-08-12,1.340,1.320,1.300,1.280
2025-08-13,1.270,1.270,1.250,1.240
2025-08-14,1.210,1.210,1.200,1.200
2025-08-15,1.250,1.250,1.230,1.230
2025-08-16,1.270,1.270,1.210,1.190
2025-08-17,1.190,1.170,1.150,1.150
2025-08-18,1.200,1.200,1.200,1.200
2025-08-19,1.180,1.160,1.160,1.150
2025-08-20,1.140,1.110,1.110,1.110
2025-08-21,1.100,1.100,1.070,1.060
2025-08-22,1.080,1.080,1.100,1.080
2025-08-23,1.110,1.110,1.100,1.100
2025-08-24,1.050,1.050,1.080,1.080
2025-08-25,1.100,1.110,1.130,1.140
2025-08-26,1.100,1.100,1.120,1.120
2025-08-27,1.100,1.100,1.090,1.080
2025-08-28,1.050,1.040,1.040,1.040
2025-08-29,1.050,1.020,1.010,1.010
2025-08-30,1.010,1.000,0.990,0.990
2025-08-31,0.980,0.980,0.980,0.960
