Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2019-03-01,1.060,1.040,1.020,1.000
2019-03-02,1.160,1.040,1.130,1.030
2019-03-03,1.070,1.050,1.030,1.010
2019-03-04,1.160,1.140,1.120,1.100
2019-03-05,1.200,1.180,1.150,1.130
2019-03-06,1.160,1.140,1.130,1.010
2019-03-07,1.100,1.080,1.060,1.040
2019-03-08,1.120,1.100,1.010,1.000
2019-03-09,1.080,1.050,1.020,1.010
2019-03-10,1.000,0.980,0.960,0.940
2019-03-11,1.220,1.180,1.160,1.140
2019-03-12,1.460,1.420,1.380,1.360
2019-03-13,1.200,1.180,1.160,1.140
2019-03-14,1.950,1.800,1.650,1.600
2019-03-15,1.500,1.480,1.460,1.400
2019-03-16,2.560,2.300,2.000,1.680
2019-03-17,1.800,1.680,1.600,1.580
2019-03-18,1.760,1.680,1.520,1.480
2019-03-19,1.800,1.760,1.800,1.650
2019-03-20,2.450,2.360,2.300,2.000
2019-03-21,1.800,1.780,1.680,1.600
2019-03-22,2.100,1.950,1.900,1.880
2019-03-23,1.900,1.850,1.800,1.750
2019-03-24,1.700,1.650,0.000,1.610
2019-03-25,1.770,1.620,1.580,1.500
2019-03-26,1.760,1.650,1.620,1.560
2019-03-27,1.300,1.280,1.250,1.230
2019-03-28,1.150,1.180,1.160,0.000
2019-03-29,1.300,1.280,1.250,1.230
2019-03-30,1.350,1.300,1.270,1.250
2019-03-31,1.120,1.100,1.080,1.070
