Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2019-02-01,1.100,1.070,1.050,1.040
2019-02-02,1.070,1.050,1.030,1.020
2019-02-03,1.200,1.180,1.160,1.140
2019-02-04,1.580,1.500,1.460,1.450
2019-02-05,1.700,1.650,1.600,1.520
2019-02-06,1.750,1.600,1.520,1.480
2019-02-07,1.580,1.500,1.460,1.440
2019-02-08,1.680,1.760,1.650,2.300
2019-02-09,1.860,1.740,1.680,1.600
2019-02-10,1.800,1.760,1.730,1.680
2019-02-11,1.400,1.380,1.330,1.310
2019-02-12,1.360,1.300,1.320,1.300
2019-02-13,1.700,1.480,1.450,1.420
2019-02-14,1.650,1.530,1.480,1.400
2019-02-15,1.360,1.340,1.320,1.310
2019-02-16,1.200,1.170,1.150,1.120
2019-02-17,1.100,1.080,1.060,1.040
2019-02-18,1.050,1.030,1.020,1.000
2019-02-19,1.000,0.980,0.960,0.940
2019-02-20,1.750,1.500,1.480,1.450
2019-02-21,1.800,1.550,1.480,1.450
2019-02-22,1.750,1.450,1.400,1.360
2019-02-23,1.210,1.180,1.160,1.140
2019-02-24,1.370,1.300,1.270,1.250
2019-02-25,1.700,2.300,1.600,1.450
2019-02-26,1.400,1.360,1.340,1.310
2019-02-27,1.380,1.340,1.320,1.300
2019-02-28,1.150,1.120,1.100,1.080
