Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2025-10-01,1.320,1.300,1.280,1.280
2025-10-02,1.300,1.300,1.260,1.290
2025-10-03,1.500,1.520,1.500,1.480
2025-10-04,1.390,1.390,1.380,1.380
2025-10-05,1.500,1.450,1.400,1.380
2025-10-06,1.320,1.300,1.260,1.240
2025-10-07,1.200,1.200,1.180,1.170
2025-10-08,1.170,1.170,1.130,1.120
2025-10-09,1.410,1.350,1.260,1.250
2025-10-10,1.400,1.380,1.390,1.390
2025-10-11,2.050,1.900,1.760,1.660
2025-10-12,1.640,1.560,1.500,1.500
2025-10-13,2.300,2.200,2.000,1.900
2025-10-14,1.700,1.660,1.600,1.540
2025-10-15,1.440,1.440,1.380,1.360
2025-10-16,1.320,1.320,1.300,1.340
2025-10-17,1.400,1.480,1.640,1.580
2025-10-18,1.640,1.560,1.500,1.480
2025-10-19,1.460,1.460,1.440,1.410
2025-10-20,1.460,1.420,1.400,1.380
2025-10-21,1.310,1.310,1.300,1.290
2025-10-22,1.580,1.560,1.500,1.500
2025-10-23,1.720,1.660,1.600,1.560
2025-10-24,1.480,1.440,1.400,1.400
2025-10-25,1.380,1.360,1.330,1.310
2025-10-26,1.300,1.300,1.350,1.340
2025-10-27,1.620,1.540,1.460,1.420
2025-10-28,1.390,1.400,1.460,1.520
2025-10-29,2.260,2.720,2.550,2.460
2025-10-30,2.400,2.200,2.060,1.960
2025-10-31,1.800,1.800,1.800,1.800
