Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2026-02-01,2.260,2.200,2.140,2.160
2026-02-02,2.500,2.500,2.460,2.300
2026-02-03,2.400,2.500,2.250,2.320
2026-02-04,2.240,2.170,2.100,2.040
2026-02-05,1.940,1.910,1.890,1.840
2026-02-06,1.800,1.790,1.790,1.910
2026-02-07,1.780,1.780,1.780,1.840
2026-02-08,2.200,2.200,2.200,2.100
2026-02-09,2.130,2.060,1.970,1.910
2026-02-10,1.820,1.800,1.800,1.760
2026-02-11,1.860,1.920,1.860,1.800
2026-02-12,1.760,1.820,1.790,1.820
2026-02-13,1.960,1.880,1.840,1.800
2026-02-14,1.860,1.900,1.820,1.800
2026-02-15,2.140,2.300,2.200,2.140
2026-02-16,2.100,2.080,2.040,2.000
2026-02-17,2.200,2.160,2.160,2.160
2026-02-18,2.380,2.380,2.400,2.360
2026-02-19,3.400,3.010,2.740,2.600
2026-02-20,2.840,2.760,2.640,2.600
2026-02-21,2.620,2.500,2.380,2.310
2026-02-22,2.640,2.460,2.380,2.300
2026-02-23,2.300,2.320,2.260,2.220
2026-02-24,2.480,2.420,2.320,2.480
2026-02-25,2.240,2.200,2.760,2.160
2026-02-26,2.420,2.400,2.320,2.240
2026-02-27,2.100,2.080,2.040,2.000
2026-02-28,1.940,1.940,1.880,1.880
