Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2019-05-01,0.980,0.960,0.940,0.920
2019-05-02,0.840,0.830,0.910,0.900
2019-05-03,0.920,0.900,0.880,0.860
2019-05-04,0.950,0.940,0.920,0.900
2019-05-05,0.890,0.880,0.860,0.850
2019-05-06,1.370,1.300,1.280,1.250
2019-05-07,1.200,1.160,1.140,1.130
2019-05-08,0.960,0.940,0.920,0.900
2019-05-09,0.870,0.880,0.840,0.830
2019-05-10,0.820,0.810,0.800,0.790
2019-05-11,0.850,0.840,0.820,0.820
2019-05-12,0.780,0.760,0.750,0.750
2019-05-13,0.850,0.840,0.830,0.810
2019-05-14,1.720,1.600,1.500,1.780
2019-05-15,1.300,1.340,1.310,1.300
2019-05-16,1.230,1.210,1.200,1.180
2019-05-17,1.000,0.990,0.930,0.960
2019-05-18,0.920,0.900,0.900,0.980
2019-05-19,0.860,0.850,0.830,0.810
2019-05-20,0.800,0.790,0.790,0.770
2019-05-21,0.820,0.800,0.790,0.780
2019-05-22,0.920,0.900,0.890,0.880
2019-05-23,0.840,0.830,0.830,0.800
2019-05-24,0.800,0.790,0.780,0.760
2019-05-25,0.850,0.830,0.830,0.810
2019-05-26,0.950,0.930,0.930,0.900
2019-05-27,0.900,0.880,0.860,0.850
2019-05-28,0.850,0.820,0.000,0.800
2019-05-29,0.840,0.830,0.830,0.820
2019-05-30,0.760,0.740,0.720,0.710
2019-05-31,0.720,0.710,0.700,0.700
