Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2023-11-01,2.580,2.580,2.590,2.590
2023-11-02,2.610,2.610,2.620,2.630
2023-11-03,2.640,2.650,2.650,2.650
2023-11-04,2.660,2.670,2.680,2.680
2023-11-05,2.700,2.700,2.720,2.760
2023-11-06,2.780,2.780,2.780,2.790
2023-11-07,2.830,2.830,2.800,2.800
2023-11-08,2.810,2.820,2.820,2.830
2023-11-09,2.850,2.860,2.860,2.870
2023-11-10,2.880,2.880,2.890,2.890
2023-11-11,2.900,2.910,2.910,2.910
2023-11-12,2.920,2.920,2.930,2.930
2023-11-13,2.950,2.950,2.960,2.960
2023-11-14,2.990,2.990,2.990,2.990
2023-11-15,3.010,3.040,3.040,3.060
2023-11-16,3.080,3.090,3.090,3.090
2023-11-17,3.120,3.130,3.140,3.150
2023-11-18,3.190,3.190,3.220,3.220
2023-11-19,3.240,3.240,3.250,3.260
2023-11-20,3.290,3.290,3.300,3.300
2023-11-21,3.350,3.360,3.370,3.400
2023-11-22,3.440,3.440,3.460,3.470
2023-11-23,3.490,3.510,3.520,3.530
2023-11-24,3.560,3.570,3.590,3.600
2023-11-25,3.700,3.710,3.730,3.760
2023-11-26,3.790,3.800,3.810,3.820
2023-11-27,3.860,3.880,3.880,3.900
2023-11-28,3.920,3.930,3.940,3.950
2023-11-29,4.010,4.020,4.040,4.050
2023-11-30,4.090,4.110,4.120,4.130
