Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2024-08-01,3.380,3.360,3.340,3.320
2024-08-02,3.270,3.250,3.230,3.200
2024-08-03,3.150,3.140,3.100,3.080
2024-08-04,3.060,3.020,3.000,2.980
2024-08-05,2.960,2.950,2.940,2.930
2024-08-06,2.890,2.880,2.870,2.850
2024-08-07,2.820,2.790,2.770,2.750
2024-08-08,2.730,2.700,2.680,2.660
2024-08-09,2.610,2.570,2.550,2.500
2024-08-10,2.470,2.460,2.440,2.420
2024-08-11,2.390,2.370,2.350,2.300
2024-08-12,2.270,2.260,2.250,2.250
2024-08-13,2.220,2.210,2.210,2.220
2024-08-14,2.200,2.190,2.190,2.180
2024-08-15,2.150,2.140,2.140,2.130
2024-08-16,2.100,2.090,2.090,2.070
2024-08-17,2.030,2.030,2.010,2.010
2024-08-18,1.900,1.900,1.890,1.880
2024-08-19,1.960,1.970,1.970,1.980
2024-08-20,1.960,1.960,1.950,1.930
2024-08-21,1.910,1.910,1.900,1.890
2024-08-22,1.860,1.860,1.850,1.830
2024-08-23,1.800,1.800,1.790,1.780
2024-08-24,1.760,1.760,1.750,1.740
2024-08-25,1.720,1.720,1.710,1.700
2024-08-26,1.680,1.670,1.670,1.660
2024-08-27,1.650,1.640,1.630,1.620
2024-08-28,1.600,1.600,1.590,1.590
2024-08-29,1.570,1.560,1.550,1.540
2024-08-30,1.510,1.500,1.490,1.480
2024-08-31,1.460,1.450,1.450,1.440
