Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2023-09-01,1.830,1.830,1.840,1.850
2023-09-02,1.860,1.870,1.880,1.890
2023-09-03,1.920,1.930,1.940,1.940
2023-09-04,1.960,1.960,1.960,1.970
2023-09-05,1.990,1.990,2.010,2.020
2023-09-06,2.040,2.040,2.050,2.060
2023-09-07,2.090,2.090,2.080,2.070
2023-09-08,2.060,2.050,2.040,2.040
2023-09-09,2.020,2.020,2.010,1.990
2023-09-10,1.970,1.960,1.950,1.950
2023-09-11,1.930,1.920,1.900,1.900
2023-09-12,1.890,1.890,1.870,1.850
2023-09-13,1.830,1.820,1.800,1.780
2023-09-14,1.760,1.750,1.750,1.740
2023-09-15,1.760,1.760,1.770,1.780
2023-09-16,1.790,1.790,1.800,1.860
2023-09-17,1.840,1.840,1.850,1.860
2023-09-18,1.880,1.870,1.870,1.880
2023-09-19,1.910,1.910,1.920,1.930
2023-09-20,1.950,1.960,1.970,1.980
2023-09-21,1.990,2.010,2.020,2.030
2023-09-22,2.050,2.060,2.070,2.080
2023-09-23,2.090,2.100,2.100,2.110
2023-09-24,2.100,2.110,2.110,2.120
2023-09-25,2.150,2.170,2.170,2.180
2023-09-26,2.200,2.200,2.200,2.210
2023-09-27,2.240,2.250,2.260,2.270
2023-09-28,2.270,2.270,2.270,2.280
2023-09-29,2.300,2.300,2.290,2.280
2023-09-30,2.280,2.280,2.280,2.280
