Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2023-03-18,10.200,10.210,10.210,10.220
2023-03-19,10.220,10.210,10.220,10.220
2023-03-20,10.270,10.270,10.290,10.290
2023-03-21,10.300,10.300,10.310,10.310
2023-03-22,10.320,10.320,10.330,10.330
2023-03-23,10.340,10.340,10.330,10.330
2023-03-24,10.340,10.340,10.360,10.360
2023-03-25,10.370,10.370,10.370,10.380
2023-03-26,10.390,10.390,10.390,10.390
2023-03-27,10.400,10.400,10.420,10.440
2023-03-28,10.460,10.470,10.470,10.480
2023-03-29,10.480,10.500,10.500,10.510
2023-03-30,10.500,10.510,10.520,10.520
2023-03-31,10.540,10.570,10.570,10.570
