Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2023-10-01,2.300,2.300,2.310,2.310
2023-10-02,2.320,2.330,2.330,2.340
2023-10-03,2.350,2.350,2.350,2.360
2023-10-04,2.340,2.330,2.320,2.300
2023-10-05,2.280,2.270,2.260,2.240
2023-10-06,2.230,2.220,2.220,2.220
2023-10-07,2.200,2.190,2.170,2.150
2023-10-08,2.130,2.120,2.100,2.090
2023-10-09,2.080,2.070,2.060,2.040
2023-10-10,2.020,2.020,2.010,2.010
2023-10-11,2.010,2.010,2.010,1.990
2023-10-12,1.980,1.980,1.980,1.970
2023-10-13,1.960,1.970,1.970,1.980
2023-10-14,1.970,1.980,1.980,1.980
2023-10-15,2.000,2.000,2.000,2.010
2023-10-16,2.020,2.030,2.040,2.040
2023-10-17,2.060,2.060,2.070,2.080
2023-10-18,2.100,2.110,2.110,2.110
2023-10-19,2.130,2.140,2.140,2.140
2023-10-20,2.160,2.160,2.160,2.140
2023-10-21,2.190,2.190,2.190,2.200
2023-10-22,2.240,2.250,2.260,2.260
2023-10-23,2.210,2.220,2.220,2.220
2023-10-24,2.270,2.280,2.290,2.290
2023-10-25,2.310,2.310,2.310,2.310
2023-10-26,2.320,2.320,2.330,2.330
2023-10-27,2.350,2.350,2.360,2.360
2023-10-28,2.370,2.370,2.380,2.380
2023-10-29,2.400,2.400,2.410,2.440
2023-10-30,2.480,2.490,2.490,2.500
2023-10-31,2.550,2.560,2.560,2.560
