Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2024-12-01,9.180,9.220,9.230,9.240
2024-12-02,9.260,9.260,9.260,9.270
2024-12-03,9.330,9.340,9.350,9.370
2024-12-04,9.380,9.430,9.450,9.470
2024-12-05,9.520,9.550,9.560,9.580
2024-12-06,9.630,9.640,9.660,9.670
2024-12-07,9.650,9.660,9.660,9.660
2024-12-08,9.660,9.660,9.660,9.660
2024-12-09,9.620,9.580,9.570,9.570
2024-12-10,9.590,9.580,9.580,9.580
2024-12-11,9.580,9.580,9.580,9.580
2024-12-12,9.620,9.640,9.670,9.710
2024-12-13,9.760,9.770,9.830,9.830
2024-12-14,9.920,9.940,9.960,9.970
2024-12-15,9.980,10.040,10.070,10.090
2024-12-16,10.110,10.130,10.150,10.180
2024-12-17,10.210,10.230,10.240,10.260
2024-12-18,10.280,10.280,10.280,10.290
2024-12-19,10.330,10.350,10.350,10.360
2024-12-20,10.420,10.420,10.440,10.460
2024-12-21,10.460,10.480,10.510,10.530
2024-12-22,10.540,10.570,10.580,10.590
2024-12-23,10.660,10.660,10.670,10.680
2024-12-24,10.690,10.730,10.740,10.750
2024-12-25,10.770,10.790,10.790,10.790
2024-12-26,10.810,10.820,10.830,10.860
2024-12-27,10.880,10.880,10.870,10.880
2024-12-28,10.880,10.880,10.880,10.880
2024-12-29,10.910,10.930,10.950,10.970
2024-12-30,10.990,11.020,11.030,11.040
2024-12-31,11.040,11.040,11.040,11.040
