FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2026-01-01,10.950,10.950,10.950,10.940
2026-01-02,10.970,10.970,10.970,10.970
2026-01-03,10.970,10.970,10.970,10.980
2026-01-04,10.990,10.990,10.980,10.990
2026-01-05,11.010,11.020,11.020,11.030
