Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2025-01-01,11.070,11.080,11.080,11.080
2025-01-02,11.080,11.080,11.110,11.130
2025-01-03,11.170,11.170,11.210,11.210
2025-01-04,11.220,11.220,11.220,11.220
2025-01-05,11.210,11.190,11.180,11.190
2025-01-06,11.180,11.180,11.180,11.180
2025-01-07,11.180,11.180,11.180,11.180
2025-01-08,11.180,11.180,11.180,11.180
2025-01-09,11.170,11.160,11.160,11.160
2025-01-10,11.150,11.130,11.130,11.130
2025-01-11,11.120,11.120,11.120,11.120
2025-01-12,11.120,11.120,11.120,11.120
2025-01-13,11.120,11.120,11.120,11.120
2025-01-14,11.140,11.160,11.160,11.160
2025-01-15,11.180,11.180,11.200,11.220
2025-01-16,11.230,11.240,11.240,11.250
2025-01-17,11.260,11.290,11.300,11.280
2025-01-18,11.280,11.280,11.290,11.290
2025-01-19,11.290,11.290,11.300,11.290
2025-01-20,11.270,11.280,11.270,11.280
2025-01-21,11.270,11.260,11.260,11.260
2025-01-22,11.250,11.240,11.230,11.230
2025-01-23,11.230,11.230,11.230,11.240
2025-01-24,11.220,11.220,11.220,11.220
2025-01-25,11.210,11.200,11.200,11.180
2025-01-26,11.150,11.140,11.130,11.130
2025-01-27,11.140,11.150,11.160,11.150
2025-01-28,11.150,11.160,11.140,11.130
2025-01-29,11.130,11.120,11.110,11.120
2025-01-30,11.100,11.090,11.100,11.080
2025-01-31,11.100,11.090,11.090,11.100
