Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2022-10-01,2.850,2.830,2.810,2.790
2022-10-02,2.760,2.750,2.720,2.720
2022-10-03,2.710,2.710,2.710,2.710
2022-10-04,2.700,2.770,2.780,2.780
2022-10-05,2.820,2.910,2.930,2.940
2022-10-06,3.030,3.050,3.070,3.080
2022-10-07,3.150,3.160,3.190,3.220
2022-10-08,3.230,3.240,3.250,3.250
2022-10-09,3.260,3.270,3.280,3.280
2022-10-10,3.300,3.300,3.290,3.280
2022-10-11,3.300,3.260,3.250,3.250
2022-10-12,3.270,3.270,3.280,3.260
2022-10-13,3.250,3.270,3.270,3.280
2022-10-14,3.290,3.290,3.300,3.300
2022-10-15,3.350,3.350,3.380,3.390
2022-10-16,3.400,3.400,3.410,3.420
2022-10-17,3.430,3.440,3.440,3.440
2022-10-18,3.460,3.460,3.480,3.480
2022-10-19,3.500,3.500,3.520,3.530
2022-10-20,3.540,3.540,3.550,3.550
2022-10-21,3.550,3.550,3.570,3.600
2022-10-22,3.600,3.610,3.630,3.650
2022-10-23,3.670,3.680,3.680,3.680
2022-10-24,3.700,3.700,3.710,3.710
2022-10-25,3.720,3.730,3.730,3.740
2022-10-26,3.760,3.760,3.770,3.770
2022-10-27,3.800,3.800,3.810,3.820
2022-10-28,3.830,3.830,3.850,3.850
2022-10-29,3.860,3.860,3.900,3.910
2022-10-30,3.930,3.930,3.930,3.940
2022-10-31,3.960,3.960,3.960,3.970
