Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2024-06-01,11.570,11.540,11.540,11.520
2024-06-02,11.500,11.480,11.470,11.440
2024-06-03,11.380,11.340,11.330,11.310
2024-06-04,11.270,11.250,11.220,11.200
2024-06-05,11.130,11.100,11.080,11.050
2024-06-06,10.990,10.950,10.900,10.880
2024-06-07,10.770,10.750,10.700,10.650
2024-06-08,10.530,10.500,10.450,10.400
2024-06-09,10.340,10.280,10.240,10.180
2024-06-10,10.050,10.020,9.960,9.920
2024-06-11,9.780,9.750,9.730,9.680
2024-06-12,9.550,9.520,9.450,9.400
2024-06-13,9.280,9.260,9.230,9.200
2024-06-14,9.100,0.000,0.000,0.000
2024-06-15,8.910,8.890,8.860,8.800
2024-06-16,8.700,8.680,8.650,8.620
2024-06-17,8.570,8.560,8.530,8.510
2024-06-18,8.450,8.440,8.420,8.390
2024-06-19,8.360,8.360,8.350,8.350
2024-06-20,8.330,8.330,8.330,8.350
2024-06-21,8.380,8.380,8.350,8.340
2024-06-22,8.460,8.480,8.480,8.480
2024-06-23,8.530,8.530,8.530,8.530
2024-06-24,8.560,8.580,8.630,8.680
2024-06-25,8.770,8.780,8.780,8.820
2024-06-26,8.880,8.930,8.970,9.030
2024-06-27,9.050,9.120,9.180,9.270
2024-06-28,9.330,9.340,9.350,9.360
2024-06-29,9.370,9.380,9.380,9.380
2024-06-30,9.330,9.300,9.270,9.270
