Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2025-08-01,7.520,7.510,7.480,7.470
2025-08-02,7.420,7.410,7.390,7.380
2025-08-03,7.360,7.360,7.360,7.360
2025-08-04,7.350,7.330,7.330,7.360
2025-08-05,7.350,7.350,7.350,7.350
2025-08-06,7.400,7.400,7.410,7.430
2025-08-07,7.450,7.460,7.480,7.480
2025-08-08,7.500,7.500,7.510,7.510
2025-08-09,7.550,7.550,7.570,7.580
2025-08-10,7.680,7.700,7.700,7.740
2025-08-11,7.800,7.820,7.840,7.850
2025-08-12,7.870,7.870,7.880,7.880
2025-08-13,7.850,7.840,7.830,7.810
2025-08-14,7.750,7.730,7.730,7.740
2025-08-15,7.730,7.730,7.740,7.750
2025-08-16,7.770,7.780,7.790,7.790
2025-08-17,7.850,7.850,7.860,7.870
2025-08-18,7.900,7.900,7.920,7.930
2025-08-19,7.950,7.950,7.960,7.970
2025-08-20,8.020,8.030,8.040,8.040
2025-08-21,8.050,8.050,8.040,8.030
2025-08-22,8.020,8.020,8.010,8.010
2025-08-23,8.030,8.030,7.960,7.920
2025-08-24,7.860,7.840,7.800,7.780
2025-08-25,7.720,7.690,7.660,7.640
2025-08-26,7.540,7.520,7.500,7.480
2025-08-27,7.370,7.350,7.300,7.240
2025-08-28,7.130,7.120,7.090,7.060
2025-08-29,6.980,6.960,6.940,6.930
2025-08-30,6.880,6.860,6.850,6.850
2025-08-31,6.830,6.830,6.810,6.800
