Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2024-04-01,14.610,14.610,14.610,14.610
2024-04-02,14.600,14.600,14.630,14.630
2024-04-03,14.630,14.620,14.620,14.620
2024-04-04,14.610,14.610,14.600,14.600
2024-04-05,14.590,14.590,14.580,14.580
2024-04-06,14.580,14.580,14.580,14.580
2024-04-07,14.580,14.580,14.580,14.580
2024-04-08,14.570,14.570,14.580,14.590
2024-04-09,14.580,14.580,14.580,14.580
2024-04-10,14.570,14.570,14.580,14.580
2024-04-11,14.580,14.580,14.580,14.580
2024-04-12,14.570,14.570,14.570,14.570
2024-04-13,14.550,14.550,14.550,14.550
2024-04-14,14.560,14.560,14.560,14.560
2024-04-15,14.540,14.540,14.540,14.540
2024-04-16,14.530,14.530,14.520,14.520
2024-04-17,14.480,14.480,14.470,14.470
2024-04-18,14.460,14.460,14.450,14.450
2024-04-19,14.420,14.420,14.400,14.400
2024-04-20,14.370,14.370,14.350,14.350
2024-04-21,14.330,14.330,14.320,14.310
2024-04-22,14.270,14.270,14.240,14.240
2024-04-23,14.230,14.220,14.210,14.210
2024-04-24,14.170,14.170,14.170,14.170
2024-04-25,14.170,14.170,14.170,14.160
2024-04-26,14.160,14.160,14.160,14.160
2024-04-27,14.160,14.160,14.160,14.150
2024-04-28,14.150,14.150,14.150,14.150
2024-04-29,14.130,14.120,14.120,14.100
2024-04-30,14.080,14.080,14.080,14.070
