Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2025-01-01,12.690,12.690,12.710,12.720
2025-01-02,12.740,12.740,12.750,12.770
2025-01-03,12.800,12.810,12.810,12.830
2025-01-04,12.860,12.860,12.850,12.850
2025-01-05,12.830,12.850,12.850,12.850
2025-01-06,12.850,12.850,12.850,12.850
2025-01-07,12.880,12.880,12.880,12.880
2025-01-08,12.880,12.880,12.880,12.880
2025-01-09,12.860,12.860,12.870,12.870
2025-01-10,12.870,12.870,12.860,12.850
2025-01-11,12.850,12.850,12.850,12.850
2025-01-12,12.850,12.850,12.850,12.850
2025-01-13,12.850,12.850,12.850,12.850
2025-01-14,12.850,12.850,12.850,12.850
2025-01-15,12.850,12.850,12.830,12.820
2025-01-16,12.830,12.850,12.850,12.860
2025-01-17,12.880,12.880,12.870,12.860
2025-01-18,12.850,12.850,12.850,12.850
2025-01-19,12.810,12.830,12.810,12.800
2025-01-20,12.770,12.750,12.730,12.700
2025-01-21,12.730,12.710,12.700,12.700
2025-01-22,12.680,12.670,12.670,12.550
2025-01-23,12.630,12.630,12.630,12.620
2025-01-24,12.620,12.600,12.600,12.580
2025-01-25,12.570,12.560,12.550,12.550
2025-01-26,12.530,12.520,12.500,12.500
2025-01-27,12.510,12.500,12.500,12.500
2025-01-28,12.490,12.490,12.490,12.490
2025-01-29,12.490,12.470,12.470,12.460
2025-01-30,12.450,12.440,12.440,12.440
2025-01-31,12.400,12.400,12.400,12.400
