Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2026-02-01,14.200,14.210,14.220,14.240
2026-02-02,14.240,14.250,14.260,14.260
2026-02-03,14.280,14.280,14.280,14.280
2026-02-04,14.300,14.300,14.300,14.300
2026-02-05,14.320,14.330,14.330,14.330
2026-02-06,14.340,14.340,14.350,14.350
2026-02-07,14.370,14.380,14.390,14.390
2026-02-08,14.400,14.400,14.420,14.420
2026-02-09,14.450,14.450,14.450,14.450
2026-02-10,14.450,14.450,14.450,14.450
2026-02-11,14.430,14.430,14.460,14.480
2026-02-12,14.500,14.500,14.520,14.520
2026-02-13,14.520,14.520,14.540,14.540
2026-02-14,14.570,14.570,14.590,14.600
2026-02-15,14.610,14.610,14.610,14.610
2026-02-16,14.610,14.610,14.640,14.640
2026-02-17,14.650,14.660,14.700,14.700
2026-02-18,14.700,14.700,14.720,14.720
2026-02-19,14.720,14.720,14.730,14.730
2026-02-20,14.730,14.740,14.740,14.740
2026-02-21,14.730,14.730,14.730,14.730
2026-02-22,14.750,14.750,14.750,14.750
2026-02-23,14.750,14.750,14.750,14.750
2026-02-24,14.750,14.750,14.770,14.780
2026-02-25,14.780,14.780,14.780,14.780
2026-02-26,14.780,14.780,14.780,14.780
2026-02-27,14.800,14.800,14.800,14.800
2026-02-28,14.820,14.820,14.820,14.820
