Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2025-06-01,15.180,15.160,15.140,15.140
2025-06-02,15.090,15.030,14.950,14.880
2025-06-03,14.770,14.750,14.730,14.720
2025-06-04,14.700,14.700,14.680,14.650
2025-06-05,14.600,14.600,14.580,14.580
2025-06-06,14.550,14.550,14.530,14.530
2025-06-07,14.530,14.530,14.530,14.530
2025-06-08,14.480,14.480,14.460,14.460
2025-06-09,14.400,14.400,14.370,14.370
2025-06-10,14.300,14.300,14.270,14.250
2025-06-11,14.200,14.180,14.180,14.120
2025-06-12,13.980,13.980,13.960,13.940
2025-06-13,13.870,13.850,13.820,13.780
2025-06-14,13.680,13.660,13.630,13.610
2025-06-15,13.500,13.480,13.480,13.450
2025-06-16,13.380,13.360,13.310,13.250
2025-06-17,13.200,13.180,13.150,13.120
2025-06-18,13.140,13.140,13.120,13.120
2025-06-19,13.100,13.080,13.060,13.050
2025-06-20,13.020,13.020,12.980,12.980
2025-06-21,12.950,12.950,12.930,12.930
2025-06-22,12.930,12.930,12.930,12.930
2025-06-23,12.920,12.920,12.900,12.900
2025-06-24,12.900,12.900,12.900,12.900
2025-06-25,12.900,12.900,12.900,12.900
2025-06-26,12.870,12.870,12.860,12.860
2025-06-27,12.830,12.830,12.800,12.800
2025-06-28,12.760,12.740,12.730,12.700
2025-06-29,12.670,12.650,12.620,12.580
2025-06-30,12.520,12.500,12.460,12.440
