FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2023-12-01,10.750,10.750,10.760,10.780
2023-12-02,10.800,10.820,10.840,10.870
