FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2021-07-01,1.140,1.130,1.130,1.130
2021-07-02,1.130,1.120,1.120,1.120
2021-07-03,1.120,1.110,1.110,1.110
2021-07-04,1.100,1.100,1.100,1.100
2021-07-05,1.090,1.090,1.090,1.090
2021-07-06,1.080,1.080,1.080,1.080
2021-07-07,1.080,1.070,1.070,1.070
2021-07-08,1.070,1.070,1.070,1.070
