Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2021-02-01,1.250,1.240,1.240,1.230
2021-02-02,1.220,1.220,1.210,1.210
2021-02-03,1.240,1.240,1.220,1.210
2021-02-04,1.230,1.230,1.230,1.250
2021-02-05,1.270,1.260,1.240,1.240
2021-02-06,1.370,1.350,1.330,1.300
2021-02-07,1.380,1.360,1.350,1.360
2021-02-08,1.390,1.350,1.320,1.300
2021-02-09,1.290,1.280,1.260,1.240
2021-02-10,1.220,1.210,1.210,1.200
2021-02-11,2.200,1.190,1.180,1.180
2021-02-12,1.170,1.170,1.170,1.160
2021-02-13,1.160,1.160,1.160,1.160
2021-02-14,1.150,1.150,1.150,1.150
2021-02-15,1.180,1.220,1.230,1.250
2021-02-16,1.330,1.250,1.210,1.190
2021-02-17,1.150,1.150,1.140,1.140
2021-02-18,1.120,1.120,1.120,1.110
2021-02-19,1.110,1.110,1.100,1.100
2021-02-20,1.100,1.100,1.090,1.090
2021-02-21,1.090,1.090,1.080,1.080
2021-02-22,1.120,1.120,1.120,1.110
2021-02-23,1.080,1.080,1.080,1.080
2021-02-24,1.110,1.110,1.110,1.190
2021-02-25,1.360,1.310,1.270,1.280
2021-02-26,1.250,1.230,1.200,1.170
2021-02-27,1.130,1.130,1.130,1.120
2021-02-28,1.150,1.260,1.200,1.190
