Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2020-05-01,1.190,1.190,1.190,1.190
2020-05-02,1.240,1.210,1.210,1.220
2020-05-03,1.200,1.190,1.190,1.190
2020-05-04,1.210,1.240,1.230,1.230
2020-05-05,1.290,1.270,1.250,1.230
2020-05-06,1.190,1.180,1.170,1.170
2020-05-07,1.150,1.150,1.150,1.150
2020-05-08,1.360,1.310,1.280,1.250
2020-05-09,1.260,1.310,1.280,1.270
2020-05-10,1.250,1.230,1.210,1.210
2020-05-11,1.190,1.180,1.170,1.170
2020-05-12,1.160,1.160,1.160,1.150
2020-05-13,1.380,1.300,1.280,1.250
2020-05-14,1.200,1.190,1.180,1.170
2020-05-15,1.220,1.200,1.190,1.170
2020-05-16,1.260,1.240,1.210,1.230
2020-05-17,1.280,1.240,1.220,1.210
2020-05-18,1.260,1.240,1.210,1.190
2020-05-19,1.240,1.230,1.200,1.180
2020-05-20,1.170,1.170,1.160,1.150
2020-05-21,1.150,1.150,1.150,1.140
2020-05-22,1.130,1.130,1.130,1.130
2020-05-23,1.130,1.130,1.130,1.120
2020-05-24,1.120,1.120,1.120,1.120
2020-05-25,1.240,1.230,1.210,1.500
2020-05-26,1.260,1.240,1.200,1.190
2020-05-27,1.190,1.180,1.150,1.130
2020-05-28,1.130,1.130,1.130,1.120
2020-05-29,1.100,1.100,1.090,1.090
2020-05-30,1.080,1.050,1.020,1.020
2020-05-31,1.100,1.100,1.090,1.090
