Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2020-07-01,1.040,1.040,1.030,1.030
2020-07-02,1.030,1.020,1.020,1.020
2020-07-03,1.020,1.020,1.030,1.030
2020-07-04,1.070,1.070,1.070,1.090
2020-07-05,1.190,1.160,1.130,1.100
2020-07-06,1.130,1.120,1.140,1.120
2020-07-07,1.090,1.080,1.070,1.060
2020-07-08,1.050,1.050,1.040,1.050
2020-07-09,1.190,1.220,1.200,1.160
2020-07-10,1.500,1.540,1.440,1.380
2020-07-11,1.270,1.240,1.210,1.190
2020-07-12,1.140,1.130,1.120,1.120
2020-07-13,1.130,1.120,1.130,1.160
2020-07-14,1.340,1.290,1.230,1.210
2020-07-15,1.150,1.130,1.130,1.130
2020-07-16,1.130,1.120,1.110,1.100
2020-07-17,1.090,1.090,1.090,1.090
2020-07-18,1.080,1.080,1.070,1.060
2020-07-19,1.060,1.060,1.060,1.060
2020-07-20,1.050,1.050,1.050,1.050
2020-07-21,1.050,1.050,1.040,1.040
2020-07-22,1.040,1.040,1.040,1.040
2020-07-23,1.030,1.030,1.030,1.030
2020-07-24,1.020,1.020,1.020,1.020
2020-07-25,1.150,1.130,1.100,1.090
2020-07-26,1.060,1.060,1.060,1.080
2020-07-27,1.120,1.110,1.090,1.080
2020-07-28,1.060,1.060,1.060,1.070
2020-07-29,1.060,1.050,1.050,1.050
2020-07-30,1.040,1.040,1.040,1.030
2020-07-31,1.040,1.030,1.030,1.030
